ID,Annotator,Text,Hate,HD,CV,VO,REL,RAE,SXO,GEN,IDL,NAT,POL,MPH,EX,IM
17156,10,Berlin: Attackers Hurl Stones at Church While Shouting “Allahu Akbar” https://www.newswars.com/berlin-attackers-hurl-sto... #AgendaOfEvil,0,0,0,0,,,,,,,,,,
17156,8,Berlin: Attackers Hurl Stones at Church While Shouting “Allahu Akbar” https://www.newswars.com/berlin-attackers-hurl-sto... #AgendaOfEvil,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17156,14,Berlin: Attackers Hurl Stones at Church While Shouting “Allahu Akbar” https://www.newswars.com/berlin-attackers-hurl-sto... #AgendaOfEvil,1,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17159,4,U.S. accuses China of ‘super aggressive’ spy campaign on LinkedIn https://www.newswars.com/u-s-accuses-china-of-supe... #AgendaOfEvil,0,0,0,0,,,,,,,,,,
17159,15,U.S. accuses China of ‘super aggressive’ spy campaign on LinkedIn https://www.newswars.com/u-s-accuses-china-of-supe... #AgendaOfEvil,0,0,0,0,,,,,,,,,,
17159,10,U.S. accuses China of ‘super aggressive’ spy campaign on LinkedIn https://www.newswars.com/u-s-accuses-china-of-supe... #AgendaOfEvil,0,0,0,0,,,,,,,,,,
17159,8,U.S. accuses China of ‘super aggressive’ spy campaign on LinkedIn https://www.newswars.com/u-s-accuses-china-of-supe... #AgendaOfEvil,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17159,14,U.S. accuses China of ‘super aggressive’ spy campaign on LinkedIn https://www.newswars.com/u-s-accuses-china-of-supe... #AgendaOfEvil,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
17161,4,UK: Father of two jihadis killed in Syria threatens to have his wife shot if she gave evidence against him https://www.jihadwatch.org/2018/08/uk-father-of-tw... #AgendaOfEvil,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17161,15,UK: Father of two jihadis killed in Syria threatens to have his wife shot if she gave evidence against him https://www.jihadwatch.org/2018/08/uk-father-of-tw... #AgendaOfEvil,0,0,0,0,,,,,,,,,,
17161,10,UK: Father of two jihadis killed in Syria threatens to have his wife shot if she gave evidence against him https://www.jihadwatch.org/2018/08/uk-father-of-tw... #AgendaOfEvil,0,0,0,0,,,,,,,,,,
17161,8,UK: Father of two jihadis killed in Syria threatens to have his wife shot if she gave evidence against him https://www.jihadwatch.org/2018/08/uk-father-of-tw... #AgendaOfEvil,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
17161,14,UK: Father of two jihadis killed in Syria threatens to have his wife shot if she gave evidence against him https://www.jihadwatch.org/2018/08/uk-father-of-tw... #AgendaOfEvil,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
17163,4,"Australia: Muslim on student visa arrested for jihad plots against former PM, “symbolic” locations https://www.jihadwatch.org/2018/08/australia-musli... #AgendaOfEvil",0,0,0,0,,,,,,,,,,
17163,15,"Australia: Muslim on student visa arrested for jihad plots against former PM, “symbolic” locations https://www.jihadwatch.org/2018/08/australia-musli... #AgendaOfEvil",0,0,0,0,,,,,,,,,,
17163,10,"Australia: Muslim on student visa arrested for jihad plots against former PM, “symbolic” locations https://www.jihadwatch.org/2018/08/australia-musli... #AgendaOfEvil",0,0,0,0,,,,,,,,,,
17163,8,"Australia: Muslim on student visa arrested for jihad plots against former PM, “symbolic” locations https://www.jihadwatch.org/2018/08/australia-musli... #AgendaOfEvil",1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
17163,14,"Australia: Muslim on student visa arrested for jihad plots against former PM, “symbolic” locations https://www.jihadwatch.org/2018/08/australia-musli... #AgendaOfEvil",1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17164,4,It didn’t start with the Southern Poverty Law Center: the global jihad has always been aided by Useful Idiots https://www.jihadwatch.org/2018/08/it-didnt-start-... #AgendaOfEvil,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17164,15,It didn’t start with the Southern Poverty Law Center: the global jihad has always been aided by Useful Idiots https://www.jihadwatch.org/2018/08/it-didnt-start-... #AgendaOfEvil,0,0,0,1,,,,,,,,,,
17164,10,It didn’t start with the Southern Poverty Law Center: the global jihad has always been aided by Useful Idiots https://www.jihadwatch.org/2018/08/it-didnt-start-... #AgendaOfEvil,0,0,0,0,,,,,,,,,,
17164,8,It didn’t start with the Southern Poverty Law Center: the global jihad has always been aided by Useful Idiots https://www.jihadwatch.org/2018/08/it-didnt-start-... #AgendaOfEvil,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
17164,14,It didn’t start with the Southern Poverty Law Center: the global jihad has always been aided by Useful Idiots https://www.jihadwatch.org/2018/08/it-didnt-start-... #AgendaOfEvil,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17870,4,Flags have been at half-mast all week here because of that bastard McCain. I would be hard to find a more rotten statesman to memorialize. My flag stays flying high! FUCK JOHN MCCAIN http://halfstaff.org/,0,0,0,1,,,,,,,,,,
17870,15,Flags have been at half-mast all week here because of that bastard McCain. I would be hard to find a more rotten statesman to memorialize. My flag stays flying high! FUCK JOHN MCCAIN http://halfstaff.org/,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
17870,10,Flags have been at half-mast all week here because of that bastard McCain. I would be hard to find a more rotten statesman to memorialize. My flag stays flying high! FUCK JOHN MCCAIN http://halfstaff.org/,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
17870,8,Flags have been at half-mast all week here because of that bastard McCain. I would be hard to find a more rotten statesman to memorialize. My flag stays flying high! FUCK JOHN MCCAIN http://halfstaff.org/,0,0,0,0,,,,,,,,,,
17870,14,Flags have been at half-mast all week here because of that bastard McCain. I would be hard to find a more rotten statesman to memorialize. My flag stays flying high! FUCK JOHN MCCAIN http://halfstaff.org/,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18041,4,The first clue that I'm a communist is my Ron Paul shirt. The second clue is my Anarchist profile quote. But what really seals the deal is referring to anti-semites as Jew Haters and trying to have a rational dialogue with them. Only a communist could be THAT stubbornly stupid.,0,0,0,0,,,,,,,,,,
18041,15,The first clue that I'm a communist is my Ron Paul shirt. The second clue is my Anarchist profile quote. But what really seals the deal is referring to anti-semites as Jew Haters and trying to have a rational dialogue with them. Only a communist could be THAT stubbornly stupid.,1,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18041,10,The first clue that I'm a communist is my Ron Paul shirt. The second clue is my Anarchist profile quote. But what really seals the deal is referring to anti-semites as Jew Haters and trying to have a rational dialogue with them. Only a communist could be THAT stubbornly stupid.,0,0,0,0,,,,,,,,,,
18041,8,The first clue that I'm a communist is my Ron Paul shirt. The second clue is my Anarchist profile quote. But what really seals the deal is referring to anti-semites as Jew Haters and trying to have a rational dialogue with them. Only a communist could be THAT stubbornly stupid.,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18133,4,RED ICE TV Proof That Liberalism Is A Cult - Amazing Polly This is worth watching. https://youtu.be/FzdhANrkqkw,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18133,15,RED ICE TV Proof That Liberalism Is A Cult - Amazing Polly This is worth watching. https://youtu.be/FzdhANrkqkw,0,0,0,0,,,,,,,,,,
18133,10,RED ICE TV Proof That Liberalism Is A Cult - Amazing Polly This is worth watching. https://youtu.be/FzdhANrkqkw,0,0,0,0,,,,,,,,,,
18133,8,RED ICE TV Proof That Liberalism Is A Cult - Amazing Polly This is worth watching. https://youtu.be/FzdhANrkqkw,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18243,4,"Texans, be aware that the corrupt deep state is spending millions to turn your state blue.   Don't be lazy.  Get registered and vote!   Donald Trump says he'll campaign for Ted Cruz at 'biggest stadium in Texas we can find' https://www.texastribune.org/2018/08/31/ted-cruz-b...",1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18243,15,"Texans, be aware that the corrupt deep state is spending millions to turn your state blue.   Don't be lazy.  Get registered and vote!   Donald Trump says he'll campaign for Ted Cruz at 'biggest stadium in Texas we can find' https://www.texastribune.org/2018/08/31/ted-cruz-b...",0,0,0,0,,,,,,,,,,
18243,10,"Texans, be aware that the corrupt deep state is spending millions to turn your state blue.   Don't be lazy.  Get registered and vote!   Donald Trump says he'll campaign for Ted Cruz at 'biggest stadium in Texas we can find' https://www.texastribune.org/2018/08/31/ted-cruz-b...",0,0,0,0,,,,,,,,,,
18243,8,"Texans, be aware that the corrupt deep state is spending millions to turn your state blue.   Don't be lazy.  Get registered and vote!   Donald Trump says he'll campaign for Ted Cruz at 'biggest stadium in Texas we can find' https://www.texastribune.org/2018/08/31/ted-cruz-b...",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18267,4,"Really we need to rebuild community. Mormons are starting to crack, but they're still punching above their European-American demographic weight.",1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18267,15,"Really we need to rebuild community. Mormons are starting to crack, but they're still punching above their European-American demographic weight.",0,0,0,0,,,,,,,,,,
18267,10,"Really we need to rebuild community. Mormons are starting to crack, but they're still punching above their European-American demographic weight.",0,0,0,0,,,,,,,,,,
18267,8,"Really we need to rebuild community. Mormons are starting to crack, but they're still punching above their European-American demographic weight.",1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18407,4,"'...a group of men who worked towards a plot to bomb the Toronto Stock Exchange, shoot up the CBC headquarters and storm Parliament Hill in Ottawa. They wanted to behead then-prime minister Stephen Harper.'  https://torontosun.com/opinion/columnists/malcolm-...  The point where The Cowardly Maggot #CdnMedia #CBC became #Muslim sympathizers??",0,0,0,0,,,,,,,,,,
18407,15,"'...a group of men who worked towards a plot to bomb the Toronto Stock Exchange, shoot up the CBC headquarters and storm Parliament Hill in Ottawa. They wanted to behead then-prime minister Stephen Harper.'  https://torontosun.com/opinion/columnists/malcolm-...  The point where The Cowardly Maggot #CdnMedia #CBC became #Muslim sympathizers??",1,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18407,10,"'...a group of men who worked towards a plot to bomb the Toronto Stock Exchange, shoot up the CBC headquarters and storm Parliament Hill in Ottawa. They wanted to behead then-prime minister Stephen Harper.'  https://torontosun.com/opinion/columnists/malcolm-...  The point where The Cowardly Maggot #CdnMedia #CBC became #Muslim sympathizers??",0,0,0,0,,,,,,,,,,
18407,8,"'...a group of men who worked towards a plot to bomb the Toronto Stock Exchange, shoot up the CBC headquarters and storm Parliament Hill in Ottawa. They wanted to behead then-prime minister Stephen Harper.'  https://torontosun.com/opinion/columnists/malcolm-...  The point where The Cowardly Maggot #CdnMedia #CBC became #Muslim sympathizers??",1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18407,14,"'...a group of men who worked towards a plot to bomb the Toronto Stock Exchange, shoot up the CBC headquarters and storm Parliament Hill in Ottawa. They wanted to behead then-prime minister Stephen Harper.'  https://torontosun.com/opinion/columnists/malcolm-...  The point where The Cowardly Maggot #CdnMedia #CBC became #Muslim sympathizers??",1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18408,4,The #PoliceState that is #Canada is alive and well; https://torontosun.com/news/crime/media-lawyers-mo...,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18408,15,The #PoliceState that is #Canada is alive and well; https://torontosun.com/news/crime/media-lawyers-mo...,0,0,0,0,,,,,,,,,,
18408,10,The #PoliceState that is #Canada is alive and well; https://torontosun.com/news/crime/media-lawyers-mo...,0,0,0,0,,,,,,,,,,
18408,8,The #PoliceState that is #Canada is alive and well; https://torontosun.com/news/crime/media-lawyers-mo...,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18547,4,Today is “International Vulture Awareness Day” Who knew ? 🤷🏼‍♂️ There are some left wing carcuses out there....just sayin !,0,0,0,0,,,,,,,,,,
18547,15,Today is “International Vulture Awareness Day” Who knew ? 🤷🏼‍♂️ There are some left wing carcuses out there....just sayin !,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
18547,10,Today is “International Vulture Awareness Day” Who knew ? 🤷🏼‍♂️ There are some left wing carcuses out there....just sayin !,0,0,0,0,,,,,,,,,,
18547,8,Today is “International Vulture Awareness Day” Who knew ? 🤷🏼‍♂️ There are some left wing carcuses out there....just sayin !,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18547,14,Today is “International Vulture Awareness Day” Who knew ? 🤷🏼‍♂️ There are some left wing carcuses out there....just sayin !,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18550,4,Damn racist Republicans.......,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18550,15,Damn racist Republicans.......,0,0,0,0,,,,,,,,,,
18550,10,Damn racist Republicans.......,0,0,0,0,,,,,,,,,,
18550,8,Damn racist Republicans.......,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
18550,14,Damn racist Republicans.......,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18628,4,...Grab them by the pussy Inshallah https://www.franceinter.fr/societe/une-coupe-une-f...,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18628,15,...Grab them by the pussy Inshallah https://www.franceinter.fr/societe/une-coupe-une-f...,1,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18628,10,...Grab them by the pussy Inshallah https://www.franceinter.fr/societe/une-coupe-une-f...,0,0,0,0,,,,,,,,,,
18628,8,...Grab them by the pussy Inshallah https://www.franceinter.fr/societe/une-coupe-une-f...,0,0,0,0,,,,,,,,,,
18705,4,"In Mormonism, a man can have many wives. For what is he being punished?",0,0,0,0,,,,,,,,,,
18705,15,"In Mormonism, a man can have many wives. For what is he being punished?",0,0,0,0,,,,,,,,,,
18705,10,"In Mormonism, a man can have many wives. For what is he being punished?",1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18705,8,"In Mormonism, a man can have many wives. For what is he being punished?",1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19155,4,Absolutely agree with everything...except perhaps compensating them. Muslims are raised to have strong hatred for non-Muslims and seek to subjugate them and force them to live as persecuted second class citizens - people as poisonous as this do not deserve the slightest bit of recompense or civility. Burma has the right idea.,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19155,15,Absolutely agree with everything...except perhaps compensating them. Muslims are raised to have strong hatred for non-Muslims and seek to subjugate them and force them to live as persecuted second class citizens - people as poisonous as this do not deserve the slightest bit of recompense or civility. Burma has the right idea.,0,0,0,0,,,,,,,,,,
19155,10,Absolutely agree with everything...except perhaps compensating them. Muslims are raised to have strong hatred for non-Muslims and seek to subjugate them and force them to live as persecuted second class citizens - people as poisonous as this do not deserve the slightest bit of recompense or civility. Burma has the right idea.,0,0,0,0,,,,,,,,,,
19155,8,Absolutely agree with everything...except perhaps compensating them. Muslims are raised to have strong hatred for non-Muslims and seek to subjugate them and force them to live as persecuted second class citizens - people as poisonous as this do not deserve the slightest bit of recompense or civility. Burma has the right idea.,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19316,4,There are enough black millionaires in South Africa. So why the unrest? I think its the local commies.  @alternative_right @anv @seamrog @arquatrix @KMGVictoria @TomKawszynski  https://businesstech.co.za/news/wealth/121059/blac...,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19316,15,There are enough black millionaires in South Africa. So why the unrest? I think its the local commies.  @alternative_right @anv @seamrog @arquatrix @KMGVictoria @TomKawszynski  https://businesstech.co.za/news/wealth/121059/blac...,0,0,0,0,,,,,,,,,,
19316,10,There are enough black millionaires in South Africa. So why the unrest? I think its the local commies.  @alternative_right @anv @seamrog @arquatrix @KMGVictoria @TomKawszynski  https://businesstech.co.za/news/wealth/121059/blac...,0,0,0,0,,,,,,,,,,
19316,8,There are enough black millionaires in South Africa. So why the unrest? I think its the local commies.  @alternative_right @anv @seamrog @arquatrix @KMGVictoria @TomKawszynski  https://businesstech.co.za/news/wealth/121059/blac...,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19316,14,There are enough black millionaires in South Africa. So why the unrest? I think its the local commies.  @alternative_right @anv @seamrog @arquatrix @KMGVictoria @TomKawszynski  https://businesstech.co.za/news/wealth/121059/blac...,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
19323,4,Technically possible that South Africa is a systemic risk for West and the East.  1. Export health risk (40% of deaths attributed to AIDS) 2. Security risk (Desire to attack whites and American soldiers in Venezuela specifically) 3. Highly transacted currency and logistic impediment. @alternative_right @ANV @seamrog @arquatrix @KMGVictoria,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19323,15,Technically possible that South Africa is a systemic risk for West and the East.  1. Export health risk (40% of deaths attributed to AIDS) 2. Security risk (Desire to attack whites and American soldiers in Venezuela specifically) 3. Highly transacted currency and logistic impediment. @alternative_right @ANV @seamrog @arquatrix @KMGVictoria,0,0,0,0,,,,,,,,,,
19323,10,Technically possible that South Africa is a systemic risk for West and the East.  1. Export health risk (40% of deaths attributed to AIDS) 2. Security risk (Desire to attack whites and American soldiers in Venezuela specifically) 3. Highly transacted currency and logistic impediment. @alternative_right @ANV @seamrog @arquatrix @KMGVictoria,0,0,0,0,,,,,,,,,,
19323,8,Technically possible that South Africa is a systemic risk for West and the East.  1. Export health risk (40% of deaths attributed to AIDS) 2. Security risk (Desire to attack whites and American soldiers in Venezuela specifically) 3. Highly transacted currency and logistic impediment. @alternative_right @ANV @seamrog @arquatrix @KMGVictoria,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19691,4,The left can't meme because their memes usually invoke Poe's Law.,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
19691,15,The left can't meme because their memes usually invoke Poe's Law.,0,0,0,0,,,,,,,,,,
19691,10,The left can't meme because their memes usually invoke Poe's Law.,0,0,0,0,,,,,,,,,,
19691,8,The left can't meme because their memes usually invoke Poe's Law.,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19703,4,"I'll never understand the mindset of a white liberal,  constantly wanting to act against yours and your own people's self interest.... It's so strange,  won't find any other race on the planet thats been tricked into believing that acting in their own self interest is somehow bad or wrong.",1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19703,15,"I'll never understand the mindset of a white liberal,  constantly wanting to act against yours and your own people's self interest.... It's so strange,  won't find any other race on the planet thats been tricked into believing that acting in their own self interest is somehow bad or wrong.",0,0,0,0,,,,,,,,,,
19703,10,"I'll never understand the mindset of a white liberal,  constantly wanting to act against yours and your own people's self interest.... It's so strange,  won't find any other race on the planet thats been tricked into believing that acting in their own self interest is somehow bad or wrong.",0,0,0,0,,,,,,,,,,
19703,8,"I'll never understand the mindset of a white liberal,  constantly wanting to act against yours and your own people's self interest.... It's so strange,  won't find any other race on the planet thats been tricked into believing that acting in their own self interest is somehow bad or wrong.",1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19749,4,Everything that we must fight in order to preserve the West in one image. #cuckoldry #fat #feminism,0,0,0,0,,,,,,,,,,
19749,15,Everything that we must fight in order to preserve the West in one image. #cuckoldry #fat #feminism,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19749,10,Everything that we must fight in order to preserve the West in one image. #cuckoldry #fat #feminism,0,0,0,0,,,,,,,,,,
19749,8,Everything that we must fight in order to preserve the West in one image. #cuckoldry #fat #feminism,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
19750,4,#memes I'm looking for memes about how truly enslaved you are if you are fat cuckold to the NWO 'freedom' of capitalism. Who gots em?,0,0,0,0,,,,,,,,,,
19750,15,#memes I'm looking for memes about how truly enslaved you are if you are fat cuckold to the NWO 'freedom' of capitalism. Who gots em?,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19750,10,#memes I'm looking for memes about how truly enslaved you are if you are fat cuckold to the NWO 'freedom' of capitalism. Who gots em?,0,0,0,0,,,,,,,,,,
19750,8,#memes I'm looking for memes about how truly enslaved you are if you are fat cuckold to the NWO 'freedom' of capitalism. Who gots em?,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
19752,4,Who among us doesn't pray every day for the left to initiate aggression?,0,0,0,0,,,,,,,,,,
19752,15,Who among us doesn't pray every day for the left to initiate aggression?,0,0,0,0,,,,,,,,,,
19752,10,Who among us doesn't pray every day for the left to initiate aggression?,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19752,8,Who among us doesn't pray every day for the left to initiate aggression?,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19754,4,The true test of the virtue of a person in the Current Year is to hear that person audibly state that white people have a right to their own spaces/neighborhoods/communities/cities/nations. #prowhite Free speech extends to free association.,0,0,0,0,,,,,,,,,,
19754,15,The true test of the virtue of a person in the Current Year is to hear that person audibly state that white people have a right to their own spaces/neighborhoods/communities/cities/nations. #prowhite Free speech extends to free association.,0,0,0,0,,,,,,,,,,
19754,10,The true test of the virtue of a person in the Current Year is to hear that person audibly state that white people have a right to their own spaces/neighborhoods/communities/cities/nations. #prowhite Free speech extends to free association.,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19754,8,The true test of the virtue of a person in the Current Year is to hear that person audibly state that white people have a right to their own spaces/neighborhoods/communities/cities/nations. #prowhite Free speech extends to free association.,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19787,4,She's not going to help you. You're white. She's black. She wants to see you dead.  https://tribunist.com/news/security-guard-filmed-a...,0,0,0,0,,,,,,,,,,
19787,15,She's not going to help you. You're white. She's black. She wants to see you dead.  https://tribunist.com/news/security-guard-filmed-a...,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19787,10,She's not going to help you. You're white. She's black. She wants to see you dead.  https://tribunist.com/news/security-guard-filmed-a...,0,0,0,0,,,,,,,,,,
19787,8,She's not going to help you. You're white. She's black. She wants to see you dead.  https://tribunist.com/news/security-guard-filmed-a...,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19899,13,"Justice Anthony Kennedy is retiring .. I have my buckets ready, can't wait to catch all the liberal tears.  Fill 'em up !",0,0,0,0,,,,,,,,,,
19899,17,"Justice Anthony Kennedy is retiring .. I have my buckets ready, can't wait to catch all the liberal tears.  Fill 'em up !",1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19899,9,"Justice Anthony Kennedy is retiring .. I have my buckets ready, can't wait to catch all the liberal tears.  Fill 'em up !",1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19899,10,"Justice Anthony Kennedy is retiring .. I have my buckets ready, can't wait to catch all the liberal tears.  Fill 'em up !",0,0,0,0,,,,,,,,,,
20004,4,"@TheCartoonLoon Oh, I forgot to tell you. Now that you're here, you're officially an alt-right, KKK, white-supremacist, neo-Nazi, racist scum. How does it feel?",0,0,0,1,,,,,,,,,,
20004,15,"@TheCartoonLoon Oh, I forgot to tell you. Now that you're here, you're officially an alt-right, KKK, white-supremacist, neo-Nazi, racist scum. How does it feel?",1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20004,10,"@TheCartoonLoon Oh, I forgot to tell you. Now that you're here, you're officially an alt-right, KKK, white-supremacist, neo-Nazi, racist scum. How does it feel?",0,0,0,0,,,,,,,,,,
20004,8,"@TheCartoonLoon Oh, I forgot to tell you. Now that you're here, you're officially an alt-right, KKK, white-supremacist, neo-Nazi, racist scum. How does it feel?",1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20113,4,A demonstration of attempted Muslim assimilation...? #Humor #AlohaSnackbar,0,0,0,0,,,,,,,,,,
20113,15,A demonstration of attempted Muslim assimilation...? #Humor #AlohaSnackbar,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20113,10,A demonstration of attempted Muslim assimilation...? #Humor #AlohaSnackbar,0,0,0,0,,,,,,,,,,
20113,8,A demonstration of attempted Muslim assimilation...? #Humor #AlohaSnackbar,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20118,4,"The noose around Hitlery neck tightens every single day, as the corrupt rats start leaving the fast sinking ship and squeal long and hard, whilst trying to save themselves from the same noose.As they would say in Mehico 'La traidora Hillary debería colgarse'Hitlery would finally succeed at something... as an inspirational swinger#Politics #Humor #Treason #ClintonCorruption",0,0,0,0,,,,,,,,,,
20118,15,"The noose around Hitlery neck tightens every single day, as the corrupt rats start leaving the fast sinking ship and squeal long and hard, whilst trying to save themselves from the same noose.As they would say in Mehico 'La traidora Hillary debería colgarse'Hitlery would finally succeed at something... as an inspirational swinger#Politics #Humor #Treason #ClintonCorruption",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20118,10,"The noose around Hitlery neck tightens every single day, as the corrupt rats start leaving the fast sinking ship and squeal long and hard, whilst trying to save themselves from the same noose.As they would say in Mehico 'La traidora Hillary debería colgarse'Hitlery would finally succeed at something... as an inspirational swinger#Politics #Humor #Treason #ClintonCorruption",0,0,0,0,,,,,,,,,,
20118,8,"The noose around Hitlery neck tightens every single day, as the corrupt rats start leaving the fast sinking ship and squeal long and hard, whilst trying to save themselves from the same noose.As they would say in Mehico 'La traidora Hillary debería colgarse'Hitlery would finally succeed at something... as an inspirational swinger#Politics #Humor #Treason #ClintonCorruption",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
20982,4,A being of pure hate is as enraged by Brave browser using Google fonts on their website as they are about 100 million victims of communism. That is the degree of uncompromising fanaticism required to win.,0,0,0,0,,,,,,,,,,
20982,15,A being of pure hate is as enraged by Brave browser using Google fonts on their website as they are about 100 million victims of communism. That is the degree of uncompromising fanaticism required to win.,0,0,0,0,,,,,,,,,,
20982,10,A being of pure hate is as enraged by Brave browser using Google fonts on their website as they are about 100 million victims of communism. That is the degree of uncompromising fanaticism required to win.,0,0,0,0,,,,,,,,,,
