,ID,Text,Hate_pos,Hate_neg,Hate_pos_LLM,Hate_neg_LLM,Reasoning_LLM,Raw_output_LLM,Hate_pos_diff
107,11144,SEE ME LIVE ON SEXCAMS 11pm 2300hrs PST #MakeMeCum ,0.0,1.0,0.1,0.9,"The post does not appear to contain any elements of hate speech as defined by the aspects provided. It does not demean or degrade individuals or groups based on protected characteristics, nor does it incite violence or use offensive language directed at any group. The content is explicit and sexual in nature, but this does not fall under the categories of hate speech. Therefore, it is likely that the majority of annotators would classify this as not hate speech, resulting in low disagreement.","The post is explicit and sexual in nature, but it does not contain elements of hate speech such as assaults on human dignity, calls for violence, or vulgarity directed at individuals or groups. It is likely to be classified as not hate speech by most annotators.",0.1
108,11234,President Trump signed an executive order on Friday that will affect how you save for retirement. https://www.foxbusiness.com/personal-finance/trump...,0.0,1.0,0.0,1.0,"The post is a straightforward news update about an executive order signed by President Trump related to retirement savings. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is unlikely to be considered hate speech by any annotators, leading to low disagreement.","The post is a straightforward news update about an executive order signed by President Trump related to retirement savings. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is unlikely to be considered hate speech by any annotators, leading to low disagreement.",0.0
109,11236,bill clinton is a rapist,0.4,0.6,0.4,0.6,"The post 'bill clinton is a rapist' could be interpreted in different ways. It does not directly assault human dignity based on protected characteristics, nor does it call for violence. However, it does make a serious accusation against a public figure, which could be seen as offensive or defamatory. The lack of context or evidence in the post may lead to varying interpretations among annotators, resulting in moderate disagreement.","The post 'bill clinton is a rapist' could be interpreted in different ways. It does not directly assault human dignity based on protected characteristics, nor does it call for violence. However, it does make a serious accusation against a public figure, which could be seen as offensive or defamatory. The lack of context or evidence in the post may lead to varying interpretations among annotators, resulting in moderate disagreement.",0.0
110,11237,hubba hubba 😍 “Nope” Officer has hilarious reaction to call about 10-foot snake https://www.leoaffairs.com/nope-officer-has-hilari...,0.0,1.0,0.0,1.0,"The post is a light-hearted comment about a police officer's reaction to a call about a large snake. It does not contain any language or content that assaults human dignity, calls for violence, or uses vulgar or offensive language. The post is clearly not hate speech, and there is likely to be consensus among annotators that it does not fall into any hate speech category.","The post is a light-hearted comment about a police officer's reaction to a call about a large snake. It does not contain any language or content that assaults human dignity, calls for violence, or uses vulgar or offensive language. The post is clearly not hate speech, and there is likely to be consensus among annotators that it does not fall into any hate speech category.",0.0
111,11239,"III%  if you don't know what the fuck you're talking about, ask Cop put on leave for tattoo linked to antigovernment group https://nypost.com/2018/08/31/cop-put-on-leave-for...",0.2,0.8,0.6,0.4,"The post contains vulgar language ('what the fuck') and references a controversial topic involving a cop and an antigovernment group. The use of 'III%' could be interpreted as a reference to the Three Percenters, a far-right militia group, which may be seen as an assault on human dignity or a call for violence depending on the context. However, the post itself does not explicitly call for violence or directly demean any group, leading to potential disagreement among annotators. The ambiguity of the reference and the context of the linked article contribute to a moderate level of disagreement.","The post includes vulgar language and references a controversial topic involving a cop and an antigovernment group. The use of 'III%' could be interpreted as a reference to the Three Percenters, a far-right militia group, which may be seen as an assault on human dignity or a call for violence depending on the context. However, the post itself does not explicitly call for violence or directly demean any group, leading to potential disagreement among annotators. The ambiguity of the reference and the context of the linked article contribute to a moderate level of disagreement.",0.39999999999999997
112,11241,FBI arrests five New Mexico compound suspects days after multiple charges were dropped http://www.foxnews.com/us/2018/08/31/fbi-arrests-f...,0.2,0.8,0.1,0.9,"The post is a news headline reporting on an event involving the FBI arresting suspects. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is unlikely to be considered hate speech by most annotators, leading to low disagreement.","The post is a straightforward news headline without any elements of hate speech. It reports on an event without demeaning language, incitement to violence, or offensive language. As such, it is likely to be classified as not hate speech by the majority of annotators, resulting in low disagreement.",0.1
113,11664,I love how welcoming @a is of everyone to this site. A couple thousand Brazilians show up and he starts posting in their native language. For all the accusations of 'far-right' this is far more inclusive than almost any left-leaning social network.,0.2,0.8,0.1,0.9,"The post does not contain any elements of hate speech. It praises inclusivity and the welcoming nature of a social media user towards Brazilians by posting in their native language. There are no assaults on human dignity, calls for violence, or use of vulgar or offensive language. The mention of 'far-right' is in the context of refuting accusations and highlighting inclusivity, which is not indicative of hate speech. Therefore, there is likely to be low disagreement among annotators, with most classifying it as not hate speech.","The post is positive and inclusive, highlighting the welcoming nature of a user towards a diverse group. It does not contain hate speech elements.",0.1
114,11780,One thing many are missing. This Omnibus pork barrel has a shelf life of 6 months. Renewal End of September. Just before the mid-terms.,0.0,1.0,0.1,0.9,"The post does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. It appears to be a political commentary on a legislative issue, specifically mentioning an 'Omnibus pork barrel' and its timing in relation to mid-term elections. The content is straightforward and lacks elements typically associated with hate speech, suggesting a high likelihood of consensus among annotators that it is not hate speech.","The post is a political commentary and does not exhibit characteristics of hate speech. It discusses a legislative issue without demeaning language, calls for violence, or offensive language. Therefore, it is likely to be classified as not hate speech by the majority of annotators.",0.1
115,11985,"'Axios article claimed a “conservative social network would fail,”  So what's Gab, chopped liver?https://www.breitbart.com/tech/2018/08/31/trump-ca...",0.4,0.6,0.1,0.9,"The post is a response to an article claiming that a conservative social network would fail, and it mentions Gab, a known conservative social media platform. The post does not contain any direct assaults on human dignity, calls for violence, or vulgarity/offensive language. It appears to be a critique or sarcastic remark about the article's claim rather than hate speech. Therefore, it is likely that most annotators would not classify this as hate speech, leading to low disagreement.","The post is a sarcastic remark questioning the claim made by an Axios article about the failure of conservative social networks, using Gab as an example. It does not contain any elements that directly align with the aspects of hate speech such as assaults on human dignity, calls for violence, or vulgarity. The language is not offensive or degrading, and it does not incite violence. Therefore, it is likely that the majority of annotators would agree that this post is not hate speech, resulting in low disagreement.",0.30000000000000004
116,12213,I pirate my games from this site. Since these are all gog games you don't have to worry about any cracks or added malware since gog games are by default drm free and don't need any extra modifications. This is the only place where I pirate games since I don't want to play Russian roulette (malware edition) with cracks https://goggames.goodolddownloads.com/,0.0,1.0,0.0,1.0,"The post discusses pirating games from a specific site and provides a rationale for doing so. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. The content is clear and does not fall into any of the hate speech categories, leading to a likely consensus among annotators that it is not hate speech.","The post is about pirating games and does not contain any elements of hate speech. It is clear in its intent and does not involve any of the aspects of hate speech such as assaults on human dignity, calls for violence, or vulgarity. Therefore, it is expected that annotators would agree that this post is not hate speech, resulting in low disagreement.",0.0
117,12215,Starving journalists make me nut,0.4,0.6,0.3,0.7,"The post 'Starving journalists make me nut' contains ambiguous language that could be interpreted in different ways. The phrase 'make me nut' is slang that can be considered vulgar or offensive, but it is not directly targeting a protected group or calling for violence. The term 'starving journalists' could be seen as a metaphorical expression rather than a literal assault on human dignity. Due to the potential for different interpretations of the slang and the lack of clear hate speech elements, there is likely to be moderate disagreement among annotators.","The post contains ambiguous language with potential for different interpretations. The phrase 'make me nut' is slang that can be considered vulgar or offensive, but it is not directly targeting a protected group or calling for violence. The term 'starving journalists' could be seen as a metaphorical expression rather than a literal assault on human dignity. Due to the potential for different interpretations of the slang and the lack of clear hate speech elements, there is likely to be moderate disagreement among annotators.",0.10000000000000003
118,12216,Am I the only one who feels that games made by SJWs tend to have very little actual gameplay like with a visual novel? I'm not ragging on visual novels or anything (love nekopara) but it's just something I noticed.,0.0,1.0,0.1,0.9,"The post does not explicitly demean or degrade individuals or groups based on protected characteristics, nor does it incite violence. It uses the term 'SJWs' (Social Justice Warriors), which can be seen as derogatory in some contexts, but in this instance, it is used in a way that critiques a perceived trend in game design rather than attacking a specific group. The language is not vulgar or offensive, and the post seems to express a personal opinion about game design rather than hate speech. Therefore, it is likely that most annotators would not classify this as hate speech, leading to low disagreement.","The post critiques games made by 'SJWs' for lacking gameplay, comparing them to visual novels. It does not contain assaults on human dignity, calls for violence, or vulgar language. The term 'SJWs' can be derogatory, but here it critiques game design rather than a group. Likely low disagreement among annotators, with most not seeing it as hate speech.",0.1
119,12430,Soaking in the morning sun 🌞  #SummerSolstice #Litha #EarthGrounding #barefoot,0.0,1.0,0.0,1.0,"The post is a positive and neutral statement about enjoying the morning sun, with hashtags related to summer solstice and grounding. It does not contain any language or content that could be interpreted as hate speech. There are no assaults on human dignity, calls for violence, or vulgarity/offensive language present in the post.","The post is a positive and neutral statement about enjoying the morning sun, with hashtags related to summer solstice and grounding. It does not contain any language or content that could be interpreted as hate speech. There are no assaults on human dignity, calls for violence, or vulgarity/offensive language present in the post. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.",0.0
120,12485,"As I was driving around today, it occurred to me that when I was growing up the worst concern on our holidays was the projected highway death toll that was always broadcast. Today we anticipate riots, mobs & violence from the Leftist armies terrorizing our people whenever patriots gather to celebrate and exercise our freedoms. Deliver us from evil, Oh Lord.",0.7142857142857143,0.2857142857142857,0.6,0.4,"The post contains language that could be interpreted as demeaning or degrading towards a political group ('Leftist armies terrorizing our people'), which may be seen as an assault on human dignity. It also implies a threat of violence ('riots, mobs & violence') associated with this group, which could be seen as a call for violence, albeit indirectly. However, the post does not contain vulgarity or offensive language. The language used is somewhat ambiguous and could be interpreted differently depending on one's political views, leading to a moderate level of disagreement among annotators.","The post uses charged language to describe a political group ('Leftist armies terrorizing our people'), which could be seen as demeaning or degrading. It suggests that this group is responsible for violence and unrest, which could be interpreted as an indirect call for violence or at least an association with violent behavior. However, the post does not use explicit vulgarity or offensive language. The interpretation of this post may vary significantly based on the reader's political perspective, leading to a moderate level of disagreement among annotators. Therefore, I predict that 60% of annotators might classify this as hate speech due to the implied threats and demeaning language, while 40% might not see it as hate speech, viewing it as a political opinion or expression of concern.",0.11428571428571432
121,12486,"Listening to patriotic songs, and I'm tearing up. So much love for our beautiful country and her good people.",0.0,1.0,0.0,1.0,"The post expresses positive emotions and love for the country and its people. It does not contain any elements of hate speech, such as assaults on human dignity, calls for violence, or vulgarity and offensive language. The content is clear and unambiguous, leading to a likely consensus among annotators that it is not hate speech.","The post is a positive expression of patriotism and does not exhibit any characteristics of hate speech. Therefore, it is expected that 0% of annotators would classify it as hate speech, and 100% would classify it as not hate speech.",0.0
122,12715,"Fight me, communists.",0.625,0.375,0.3,0.7,"The post 'Fight me, communists.' is somewhat ambiguous in terms of hate speech. It does not explicitly assault human dignity based on protected characteristics, nor does it clearly call for violence in a direct or explicit manner. However, the phrase 'Fight me' could be interpreted as a call for physical confrontation, which might be seen as inciting violence, albeit in a less explicit way. The term 'communists' is not inherently a protected characteristic, but the context could influence interpretation. The language is not overtly vulgar or offensive, but the aggressive tone might be perceived as hostile. Given these factors, there is likely to be some disagreement among annotators, with a minority viewing it as hate speech due to the potential for inciting violence, while the majority may not see it as such.","The post 'Fight me, communists.'",0.325
123,12716,"If you're a right-winger, how could you not be excited at the prospect of a civil war split down ideological lines?",0.25,0.75,0.6,0.4,"The post suggests excitement about a civil war split along ideological lines, which could be interpreted as a call for violence or incitement of conflict. However, it does not explicitly call for violence or use vulgar or offensive language. The ambiguity lies in whether the excitement is interpreted as a literal call to action or a rhetorical expression of ideological division, leading to potential disagreement among annotators.","The post suggests excitement about a civil war split along ideological lines, which could be interpreted as a call for violence or incitement of conflict. However, it does not explicitly call for violence or use vulgar or offensive language. The ambiguity lies in whether the excitement is interpreted as a literal call to action or a rhetorical expression of ideological division, leading to potential disagreement among annotators.",0.35
124,13696,"and some people still wonder why so many people hate him, specially those ugly ass feminists",1.0,0.0,0.6,0.4,"The post contains offensive language ('ugly ass feminists') that could be interpreted as demeaning towards a group based on gender, which falls under the aspect of 'Assaults on Human Dignity'. However, it does not explicitly call for violence or contain extreme vulgarity. The language used is derogatory, but the post's intent may be interpreted differently by different annotators, leading to moderate disagreement.","The post uses derogatory language towards feminists, which can be seen as an assault on human dignity. However, it does not explicitly call for violence or use extreme vulgarity. The offensive language may lead to some annotators classifying it as hate speech, while others may not see it as severe enough, resulting in moderate disagreement.",0.4
125,13697,"no, some people do behave like animals and its funny how certain groups or races so to speak have a really distinct way of behaving that is indeed more primitive or advanced than others, although its not something we use a lot to talk about people, being racist is calling black people monkeys, not relating them to something that has been used as a slur 4 centuries",1.0,0.0,0.7,0.3,"The post contains language that can be interpreted as demeaning or degrading to certain racial groups, suggesting that some races have a 'primitive' way of behaving. This aligns with the 'Assaults on Human Dignity' aspect of hate speech. The post also attempts to redefine what constitutes racism, which could be seen as minimizing or justifying racist language. However, it does not explicitly call for violence or use vulgar language. The ambiguity in the post's intent and the subjective nature of its content may lead to some disagreement among annotators, but the demeaning language is likely to result in a majority classifying it as hate speech.","The post suggests that certain racial groups have a 'primitive' way of behaving, which can be seen as demeaning and degrading, aligning with the 'Assaults on Human Dignity' aspect of hate speech. It also attempts to redefine what constitutes racism, which could be seen as minimizing or justifying racist language. However, it does not explicitly call for violence or use vulgar language. The ambiguity in the post's intent and the subjective nature of its content may lead to some disagreement among annotators, but the demeaning language is likely to result in a majority classifying it as hate speech.",0.30000000000000004
126,13773,Well... at least a “man” was still first. By the time all of this makes it to Globalist textbooks in the future it will be a female astronaut who went to the moon just to abort her baby there because she wanted to do it first... before using her size A bra to sling the spacecraft back.,1.0,0.0,0.7,0.3,"The post contains elements that could be interpreted as assaults on human dignity, particularly in its demeaning portrayal of women and the use of gender stereotypes. The sarcastic and derogatory tone towards women, especially in the context of achievements and reproductive rights, may be seen as degrading. However, it does not explicitly call for violence or use vulgar language, which might lead to some disagreement among annotators. The post's sarcastic nature and reliance on stereotypes could lead to varying interpretations, resulting in moderate disagreement.","The post uses sarcasm and gender stereotypes to make a point, which can be interpreted as demeaning to women. It does not explicitly call for violence or use vulgar language, but the tone and content could be seen as degrading. This may lead to moderate disagreement among annotators, as some may view it as hate speech while others may not.",0.30000000000000004
127,13774,"The thing about Globalists is not only do they fight dirty, but “if you can’t beat them, join them”, isn’t even an option. Only the elite get to stay out of the way when they play war.",0.6,0.4,0.3,0.7,"The post uses the term 'Globalists,' which can sometimes be associated with anti-Semitic conspiracy theories, but it does not explicitly demean or degrade any specific group based on protected characteristics. There is no direct call for violence, nor does it contain vulgar or offensive language. The post's content is somewhat ambiguous and could be interpreted differently depending on the reader's perspective on the term 'Globalists' and its implications. This ambiguity may lead to moderate disagreement among annotators.","The post discusses 'Globalists' and suggests that they 'fight dirty' and that joining them is not an option, implying a negative view of this group. However, it does not explicitly attack a specific protected group or call for violence. The language is not vulgar or offensive, but the term 'Globalists' can be contextually loaded, potentially leading to different interpretations. Therefore, there might be moderate disagreement among annotators about whether this constitutes hate speech.",0.3
128,13775,"Me muting idiot Globalist groupies on Gab, on my own little account, is not the same as giant Twatter muting Trump’s base from almost the entire platform. Let’s just clear that brain fart out now should it come up again.",0.6,0.4,0.3,0.7,"The post contains derogatory language such as 'idiot' and 'brain fart,' which could be considered offensive, but it does not explicitly demean or degrade individuals based on protected characteristics. The term 'Globalist groupies' could be interpreted as a derogatory term, but it lacks specificity to a protected group. There is no explicit call for violence. The post's language and context may lead to some disagreement among annotators, but it is likely to be seen as not constituting hate speech by a majority due to the lack of clear assaults on human dignity or calls for violence.","The post uses derogatory language like 'idiot' and 'brain fart,' which may be seen as offensive. However, it does not explicitly target individuals or groups based on race, ethnicity, gender, religion, or other protected characteristics. The term 'Globalist groupies' could be interpreted as derogatory, but it is not specific to a protected group. There is no call for violence in the post. The language and context might lead to some disagreement among annotators, but it is likely that a majority would not classify it as hate speech due to the absence of clear assaults on human dignity or calls for violence. Therefore, the prediction is that 30% of annotators might classify it as hate speech, while 70% would not.",0.3
129,13777,"You can tell Gab is the place to be, even Dem derps are here now trying to latch onto our feeds talking sh!t looking for attention. I don’t care to address them directly, but I will say that my mute button is fond of them already.",0.6,0.4,0.1,0.9,"The post does not explicitly demean or degrade individuals based on protected characteristics, nor does it call for violence. It uses the term 'Dem derps,' which could be considered mildly derogatory but is not a strong slur or offensive language. The post is more about expressing annoyance with a group of people ('Dem derps') rather than inciting hate or violence. Therefore, it is likely to be classified as not hate speech by most annotators, leading to low disagreement.","The post uses the term 'Dem derps,' which is a derogatory term for Democrats but does not rise to the level of hate speech as it does not target a protected characteristic or incite violence. The language is more dismissive and mocking rather than hateful. The use of 'sh!t' is vulgar but not directed at a specific group in a harmful way. Overall, the post is likely to be seen as not hate speech by most annotators, resulting in low disagreement.",0.5
130,13778,"I’ve often wondered what it would be like for Globalist groupies once they realized they’re living a lie, but now, I’m seeing that it is we patriotic Americans who have been living in a lie for decades... Our country, branches of gov, our MSM and our schools.. ALL are hijacked.",0.4,0.6,0.1,0.9,"The post does not explicitly demean or degrade individuals or groups based on protected characteristics, nor does it incite violence. It uses terms like 'Globalist groupies' and 'patriotic Americans,' which could be interpreted as politically charged but not necessarily hate speech. The language is not vulgar or offensive. The post is more of a political opinion or conspiracy theory rather than hate speech, leading to likely consensus among annotators that it is not hate speech.","The post expresses a political opinion and conspiracy theory about globalism and patriotism. It does not contain elements that clearly fall into the categories of hate speech, such as assaults on human dignity, calls for violence, or vulgarity. The language used is not offensive or degrading to specific protected groups. Therefore, it is likely that most annotators would agree that this post is not hate speech, resulting in low disagreement.",0.30000000000000004
131,13779,"Peace isn’t free, it will cost the corrupt everything.",0.0,1.0,0.1,0.9,"The post does not explicitly demean or degrade any specific group based on protected characteristics, nor does it incite or encourage violence. It uses a metaphorical expression that suggests a cost to corruption, which is a common rhetorical device. The language is not vulgar or offensive. Therefore, it is likely to be interpreted as not hate speech by most annotators, leading to low disagreement.","The post 'Peace isn’t free, it will cost the corrupt everything.' does not contain elements that clearly fall into the categories of hate speech. It does not target any specific group based on race, ethnicity, gender, religion, sexual orientation, or other protected characteristics. There is no call for violence or use of vulgar or offensive language. The statement is more of a general commentary on corruption and the cost of achieving peace, which is unlikely to be interpreted as hate speech. Therefore, the prediction is that 10% of annotators might classify it as hate speech due to potential misinterpretation, while 90% would not.",0.1
132,13780,"While our countries are fighting about paying for physically healthy people to play Mr(s). Potato Head with their parts and hormones, little kids in China are being snatched and found soon after with their eyeballs usually not far from them that have their corneas cut out. People are being used to harvest parts for the wealthy all over our bent globe that Globalists love so much. But “free healt...",0.6,0.4,0.6,0.4,"The post contains elements that could be interpreted as hate speech, particularly in its use of demeaning language towards individuals undergoing gender transition ('Mr(s). Potato Head') and its reference to globalist conspiracies, which can be associated with anti-Semitic tropes. However, it does not explicitly call for violence or use vulgar language. The post's content is ambiguous and could be interpreted differently based on the reader's perspective on these issues, leading to a moderate level of disagreement among annotators.","The post uses language that could be seen as demeaning towards transgender individuals by referring to them as 'Mr(s). Potato Head,' which could be considered an assault on human dignity. It also references a conspiracy theory about organ harvesting, which could be interpreted as a veiled attack on certain groups, potentially invoking anti-Semitic or xenophobic sentiments. However, it does not explicitly call for violence or use overtly vulgar language. The ambiguity in the language and the context of the post may lead to varying interpretations, resulting in moderate disagreement among annotators.",0.0
133,13810,"I suggest you get the 'Twitchy' app. All the Twitter insanity available so we can poke fun in one place. Plus it links to Twitter, but maybe not for long. Remember how sarcasm and ironic humor affect Lefties, & do it today...",0.0,1.0,0.1,0.9,"The post primarily uses sarcasm and humor to critique a group ('Lefties') but does not explicitly demean or degrade individuals based on protected characteristics, nor does it call for violence. The language is not overtly vulgar or offensive, though it may be perceived as dismissive or mocking. Given the lack of explicit hate speech elements, there is likely low disagreement among annotators, with most classifying it as not hate speech.","The post uses sarcasm and humor to critique a group ('Lefties') but does not explicitly demean or degrade individuals based on protected characteristics, nor does it call for violence. The language is not overtly vulgar or offensive, though it may be perceived as dismissive or mocking. Given the lack of explicit hate speech elements, there is likely low disagreement among annotators, with most classifying it as not hate speech.",0.1
134,14413,Seems only fair that lefties who enjoy harassing ICE agents at home get equal treatment.,0.75,0.25,0.6,0.4,"The post suggests that individuals who harass ICE agents should receive 'equal treatment,' which can be interpreted as a call for reciprocal harassment or mistreatment. This could be seen as a call for violence or at least an endorsement of harassment, which is a form of assault on human dignity. However, the language is somewhat ambiguous and does not explicitly call for violence, leading to potential disagreement among annotators. The post does not contain vulgarity or offensive language, but the implication of endorsing harassment could lead to a higher percentage of annotators viewing it as hate speech.","The post implies that those who harass ICE agents should be harassed in return. This can be interpreted as a call for reciprocal harassment, which may be seen as a form of violence or assault on human dignity. However, the language is not explicit in calling for violence, leading to potential disagreement among annotators. The post does not contain vulgarity or offensive language, but the suggestion of endorsing harassment could lead to a higher percentage of annotators viewing it as hate speech.",0.15000000000000002
135,14434,Watched this exciting competition before bed then dreamed I was repping 1 arm pull ups. Took a couple hours this morning to realize it wasn't real. Time to hit the gym. https://youtu.be/rvwzddEOSDk,0.0,1.0,0.0,1.0,"The post is a personal anecdote about watching a competition and dreaming about doing one-arm pull-ups. It does not contain any language or content that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is clearly not hate speech, and there is likely to be a consensus among annotators that it is not hate speech.","The post is a personal anecdote about watching a competition and dreaming about doing one-arm pull-ups. It does not contain any language or content that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is clearly not hate speech, and there is likely to be a consensus among annotators that it is not hate speech.",0.0
136,14435,The first lead climbing World Cup of the season is this weekend. Finals coming up live in a couple hours. Bet on Janja. https://www.youtube.com/watch?v=O5_8ALb80YQ,0.0,1.0,0.0,1.0,"The post is a straightforward announcement about a climbing World Cup event and does not contain any language or content that could be interpreted as hate speech. It does not demean or degrade any individuals or groups, nor does it incite violence or use offensive language. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.","The post is a straightforward announcement about a climbing World Cup event and does not contain any language or content that could be interpreted as hate speech. It does not demean or degrade any individuals or groups, nor does it incite violence or use offensive language. Therefore, it is likely that all annotators would agree that this post is not hate speech, resulting in low disagreement.",0.0
137,15681,"For some people who demanded an increase, minimum wage went from $7.25 a hour to $0.00.",0.0,1.0,0.1,0.9,"The post does not explicitly demean or degrade individuals or groups based on protected characteristics, nor does it incite violence or use vulgar language. It appears to be a commentary on the consequences of demanding higher wages, possibly implying job loss. The language is not overtly hateful, and the post is more likely to be interpreted as a political or economic opinion rather than hate speech. Therefore, there is likely to be low disagreement among annotators, with most classifying it as not hate speech.","The post is a commentary on the economic consequences of demanding higher wages, suggesting that some people who demanded an increase in minimum wage ended up with no job. It does not contain any explicit hate speech elements such as assaults on human dignity, calls for violence, or vulgar language. The post is more likely to be interpreted as a political or economic opinion rather than hate speech. Therefore, there is likely to be low disagreement among annotators, with most classifying it as not hate speech. The predicted percentages are [0.1, 0.9], indicating that 10% of annotators might classify it as hate speech due to potential perceived insensitivity, while 90% would classify it as not hate speech.",0.1
138,15684,'First Man' is a liberal's wet dream. So pretty much a fantasy fiction movie. I'll pass.,0.4,0.6,0.1,0.9,"The post does not contain any explicit assaults on human dignity, calls for violence, or vulgarity/offensive language. It expresses a personal opinion about a movie, using the term 'liberal's wet dream' which may be considered dismissive or derogatory by some, but it does not clearly fall into the categories of hate speech. Therefore, it is likely that most annotators would not classify this as hate speech, resulting in low disagreement.","The post critiques a movie by labeling it as a 'liberal's wet dream' and dismisses it as fantasy fiction. While the phrase 'wet dream' could be seen as mildly vulgar, it is not directed at a specific individual or group in a way that degrades or dehumanizes them based on protected characteristics. There is no call for violence or use of slurs. The post is more of a personal opinion or critique rather than hate speech. Thus, the prediction is that 10% of annotators might see it as hate speech due to the dismissive tone, while 90% would not.",0.30000000000000004
139,15686,I bet some one at NPR will be fired for reporting the truth.,0.4,0.6,0.1,0.9,"The post does not explicitly demean or degrade any individuals or groups based on protected characteristics, nor does it incite violence or use vulgar language. It seems to be a commentary on media practices, possibly implying that truth-telling is not valued, but it lacks the elements typically associated with hate speech. Therefore, it is likely that most annotators would not classify this as hate speech, leading to low disagreement.","The post is a commentary on media practices, specifically targeting NPR. It implies that someone might be fired for reporting the truth, which suggests a critique of the organization's values or practices. However, it does not contain any elements that would typically be classified as hate speech, such as assaults on human dignity, calls for violence, or vulgar language. The post is more of a critical opinion rather than hate speech, and thus, it is likely that most annotators would agree that it is not hate speech, resulting in low disagreement.",0.30000000000000004
140,16510,"Yep, you're a mindless leftist. The telltale sign is the spewing of hatred and wishing harm when you lose the argument. You can't think and when you're put in a position where you have to back your baseless position with a reasoned argument and facts your mind uncoils like a spring. There are two characteristics associated with leftists, the inability to think and hatred. You demonstrated both.",1.0,0.0,0.6,0.4,"The post contains derogatory language aimed at a political group, labeling them as 'mindless' and incapable of thinking, which could be seen as an assault on human dignity. However, it does not explicitly call for violence or use vulgar language. The interpretation of this post as hate speech may vary based on one's political views and sensitivity to political criticism, leading to moderate disagreement among annotators.","The post uses derogatory language towards a political group, labeling them as 'mindless' and incapable of thinking, which could be interpreted as an assault on human dignity. However, it does not explicitly call for violence or use vulgar language. The interpretation of this post as hate speech may vary based on one's political views and sensitivity to political criticism, leading to moderate disagreement among annotators. Therefore, I predict that 60% of annotators might classify it as hate speech, while 40% might not.",0.4
141,16511,"Stick with Obamacare. See my previous post re anecdotal observations versus methodical observations and their bearing, or non-bearing, on the relevance of the data.",0.0,1.0,0.0,1.0,"The post does not contain any elements of hate speech. It discusses a political topic (Obamacare) and references previous posts about observations and data relevance. There is no language that assaults human dignity, calls for violence, or uses vulgar or offensive language. The content is clear and unlikely to be interpreted as hate speech, leading to low disagreement among annotators.",The post is a discussion about Obamacare and the nature of observations and data. It does not contain any hate speech elements.,0.0
142,16513,"That's all leftist BS. You've bought the lie. Before Obamacare, the majority of people who didn't have health insurance chose not to have health insurance, but they still had access to medical care, just at the non-insured price. The non-insured price is most often less than the insured price. With very few egregious exceptions, people were not denied medical care. Life expectancy actually decline...",0.6,0.4,0.1,0.9,"The post does not contain any explicit assaults on human dignity, calls for violence, or vulgarity and offensive language. It appears to be a political opinion about healthcare policy, specifically Obamacare, and does not target any protected group or use derogatory language. Therefore, it is likely to be classified as not hate speech by most annotators, leading to low disagreement.","The post is a critique of a political policy (Obamacare) and does not contain elements that would typically be classified as hate speech. It lacks demeaning language towards any group, does not incite violence, and does not use offensive language. As such, it is likely to be seen as a political opinion rather than hate speech, resulting in low disagreement among annotators.",0.5
143,16605,"I have a blacke co-worker who listens to MSNBC all day on his computer. I had never watched the channel, and didn’t know much about it. I can now say it delivers the most incoherent set of conspiracy theories I have ever had to listen to.",0.4,0.6,0.1,0.9,"The post does not contain any explicit assaults on human dignity, calls for violence, or vulgarity/offensive language. It expresses a personal opinion about a news channel and does not target the co-worker based on race or any other protected characteristic. The mention of the co-worker's race seems incidental and not derogatory. Therefore, it is likely that most annotators would not classify this as hate speech, leading to low disagreement.","The post critiques a news channel and mentions a co-worker's race without any derogatory intent. It lacks elements of hate speech, resulting in likely consensus among annotators.",0.30000000000000004
144,16609,It may not be an exclusive “black thing” but it is in high proportion to the black populace. https://www.amren.com/news/2018/08/former-mayor-fo...,0.6,0.4,0.6,0.4,"The post makes a generalization about the black populace, which could be interpreted as demeaning or degrading, thus falling under 'Assaults on Human Dignity'. However, it does not explicitly call for violence or use vulgar language. The statement's ambiguity and potential for different interpretations based on context and subjective views about racial generalizations suggest a moderate level of disagreement among annotators.","The post makes a generalization about the black populace, which could be interpreted as demeaning or degrading, thus falling under 'Assaults on Human Dignity'. However, it does not explicitly call for violence or use vulgar language. The statement's ambiguity and potential for different interpretations based on context and subjective views about racial generalizations suggest a moderate level of disagreement among annotators.",0.0
