,ID,Text,Hate_pos,Hate_pos_LLM,Hate_neg_LLM,Opinions_LLM,Raw_output_LLM,Hate_diff,Hate_diff_norm,Hate_distance_mean,Hate_distance_mean_LLM
161,17155,NEW YORK CITY: Avi Yemeni’s man-on-the-street interviews about Donald Trump in the middle of Times Square http://barenakedislam.com/2018/08/31/new-york-city... #AgendaOfEvil,0.4,0.1,0.9,"['The post does not contain any direct assaults on human dignity as it does not demean or degrade individuals or groups based on race, ethnicity, gender, religion, sexual orientation, or other protected characteristics.', 'The post does not contain any calls for violence or incitement to physical harm against individuals or groups.', 'The hashtag #AgendaOfEvil could be interpreted as offensive or suggestive of a negative agenda, but it is not explicitly vulgar or a slur.', 'The post is primarily informational, sharing a link to an interview, and does not contain explicit hate speech content.']","The post is likely to be classified as not hate speech by the majority of annotators due to the lack of explicit hate speech elements. However, the hashtag #AgendaOfEvil might cause a small percentage of annotators to view it as potentially offensive or suggestive of a negative agenda. Therefore, I predict that 10% of annotators might classify it as hate speech, while 90% would classify it as not hate speech.",0.30000000000000004,0.18000000000000005,0.09999999999999998,0.4
162,17156,Berlin: Attackers Hurl Stones at Church While Shouting “Allahu Akbar” https://www.newswars.com/berlin-attackers-hurl-sto... #AgendaOfEvil,0.4,0.6,0.4,"['The post reports on an incident involving violence against a religious institution, which could be seen as a call for violence or an endorsement of such actions, potentially classifying it as hate speech.', ""The use of the phrase 'Allahu Akbar' in the context of an attack might be interpreted as an attempt to associate a religious group with violence, which could be seen as an assault on human dignity."", ""The hashtag '#AgendaOfEvil' could be interpreted as a derogatory or offensive label towards a particular group, potentially contributing to hate speech."", 'Some annotators might view the post as simply reporting a news event without endorsing or inciting violence, thus not classifying it as hate speech.', 'The post does not contain explicit vulgarity or offensive language, which might lead some annotators to classify it as not hate speech.']","The post describes an incident where attackers reportedly hurled stones at a church while shouting 'Allahu Akbar.' This could be interpreted in several ways:

1. **Assaults on Human Dignity**: The mention of 'Allahu Akbar' in the context of an attack might be seen as an attempt to associate a religious group with violence, which could be perceived as an assault on human dignity.

2. **Calls for Violence**: The post reports on an act of violence against a religious institution, which could be interpreted as a call for violence or an endorsement of such actions, potentially classifying it as hate speech.

3. **Vulgarity and/or Offensive Language**: The post does not contain explicit vulgarity or offensive language, but the hashtag '#AgendaOfEvil' could be interpreted as a derogatory or offensive label towards a particular group.

**Annotator Opinions**:
- Some annotators might view the post as reporting a news event without endorsing or inciting violence, thus not classifying it as hate speech.
- Others might see the association of a religious phrase with violence and the use of a derogatory hashtag as elements of hate speech.

**Disagreement Level**: High disagreement is likely, as interpretations can vary based on how one perceives the intent and impact of the language used.

**Predicted Percentages**: Based on these opinions, approximately 60% of annotators might classify the post as hate speech, while 40% might not.",0.19999999999999996,0.19999999999999996,0.09999999999999998,0.09999999999999998
163,17159,U.S. accuses China of ‘super aggressive’ spy campaign on LinkedIn https://www.newswars.com/u-s-accuses-china-of-supe... #AgendaOfEvil,0.4,0.1,0.9,"['The post is not hate speech as it reports on a news event without demeaning or degrading individuals or groups based on protected characteristics.', 'The use of the hashtag #AgendaOfEvil could be interpreted as offensive or demeaning towards China, potentially suggesting a negative stereotype or bias.', 'The post does not contain any explicit calls for violence against individuals or groups.', 'The language used in the post is not vulgar or profane, but the hashtag could be seen as inflammatory or provocative.']","The post primarily reports on a news event and does not explicitly demean or degrade individuals or groups based on protected characteristics. However, the hashtag #AgendaOfEvil could be interpreted as offensive or demeaning towards China, potentially suggesting a negative stereotype or bias. There are no explicit calls for violence, and the language is not vulgar or profane, though the hashtag could be seen as inflammatory. Given these considerations, there is likely to be low disagreement among annotators, with the majority classifying it as not hate speech. Predicted percentages: 10% hate speech, 90% not hate speech.",0.30000000000000004,0.18000000000000005,0.09999999999999998,0.4
164,17161,UK: Father of two jihadis killed in Syria threatens to have his wife shot if she gave evidence against him https://www.jihadwatch.org/2018/08/uk-father-of-tw... #AgendaOfEvil,0.6,0.3,0.7,"[""The post may be seen as reporting on a news event without endorsing or promoting hate speech, focusing on a specific individual's actions rather than a group."", ""Some annotators might view the use of 'jihadis' as potentially demeaning or degrading, as it could be interpreted as a derogatory term for Muslims, thus assaulting human dignity."", 'The hashtag #AgendaOfEvil could be interpreted as a generalization or demonization of a group, potentially contributing to hate speech.', 'The post does not explicitly call for violence, but it reports on a threat of violence, which might be seen as indirectly promoting a violent narrative.', 'The post does not contain vulgarity or offensive language directly, but the context of the threat and the hashtag might be seen as offensive to some.']","The post is likely to generate some disagreement among annotators due to its nuanced context and the use of potentially loaded terms. While it reports on a specific incident, the language and hashtag used could be interpreted as contributing to a narrative that degrades a group based on religion. However, it does not explicitly call for violence or use vulgar language. Therefore, there might be a moderate level of disagreement, with approximately 30% of annotators classifying it as hate speech and 70% not classifying it as such.",0.3,0.3,0.09999999999999998,0.2
165,17164,It didn’t start with the Southern Poverty Law Center: the global jihad has always been aided by Useful Idiots https://www.jihadwatch.org/2018/08/it-didnt-start-... #AgendaOfEvil,0.6,0.4,0.6,"[""The post may be seen as demeaning or degrading to individuals or groups by associating them with 'Useful Idiots' and 'global jihad', which could be interpreted as an assault on human dignity, particularly towards Muslims or those who support Muslim communities."", ""The post does not explicitly call for violence or incite physical harm against any individuals or groups, so it may not be considered hate speech under the 'Calls for Violence' aspect."", ""The use of the term 'Useful Idiots' could be considered offensive or derogatory, but it is not vulgar or profane, which may lead some annotators to not classify it as hate speech based on vulgarity or offensive language."", 'Some annotators might view the post as a critique of certain organizations or ideologies rather than a direct attack on a protected group, leading them to classify it as not hate speech.', 'The hashtag #AgendaOfEvil could be interpreted as inflammatory or as an attempt to vilify certain groups, which might influence some annotators to see it as hate speech.']","The post contains language that could be interpreted in multiple ways, leading to a moderate level of disagreement among annotators. Some may see it as an indirect attack on Muslims or those associated with them, while others may view it as a political statement or critique. The lack of explicit calls for violence and the absence of vulgar language contribute to the likelihood that a majority of annotators might not classify it as hate speech, but a significant minority might due to perceived demeaning language and the use of the hashtag.",0.19999999999999996,0.19999999999999996,0.09999999999999998,0.09999999999999998
166,17199,"Almost 1 of every 4 human beings is retarded, pedophile, terrorist, incestious, sadist, delusional or just crazy. ",0.5,0.6,0.4,"[""The post uses offensive language by labeling a large portion of the population with derogatory terms such as 'retarded,' 'pedophile,' 'terrorist,' 'incestuous,' 'sadist,' 'delusional,' and 'crazy,' which could be seen as an assault on human dignity."", 'The post does not target a specific group based on protected characteristics like race, ethnicity, gender, or religion, which might lead some annotators to not classify it as hate speech.', 'The post does not explicitly call for violence or incite harm against any group, which might lead some annotators to not classify it as hate speech.', ""The use of terms like 'retarded' and 'pedophile' is considered vulgar and offensive, which could lead some annotators to classify it as hate speech."", 'Some annotators might view the post as a hyperbolic or exaggerated statement rather than a serious attack, leading to disagreement on its classification as hate speech.']","The post contains offensive language and derogatory terms that could be seen as an assault on human dignity, but it does not target a specific protected group or call for violence. The vulgarity and offensive nature of the language might lead to a higher percentage of annotators classifying it as hate speech, but the lack of explicit targeting or incitement to violence could lead to some disagreement. Therefore, I predict that 60% of annotators might classify it as hate speech, while 40% might not.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
167,17391,"Just because you have a piece of paper calling you a 'citizen,' doesn't make you American. Just like Mexico sends back her ILLEGALS, who actually are the same race as Mexicans, so, too, will America restore the They all have to go' mindset of the Truman era. Because you will NEVER be American.",0.5,0.6,0.4,"['The post contains an assault on human dignity by suggesting that certain individuals, despite being citizens, are not truly American, which can be seen as demeaning based on national origin or ethnicity.', 'The post does not explicitly call for violence, but it does suggest a mindset of exclusion and removal, which could be interpreted as indirectly encouraging harmful policies or attitudes.', ""The post uses capitalized words like 'ILLEGALS' and 'NEVER,' which can be seen as offensive or derogatory language, though it does not contain explicit vulgarity or slurs."", 'Some annotators might view the post as a political opinion rather than hate speech, focusing on the historical reference to the Truman era and interpreting it as a commentary on immigration policy.', 'Others might see the post as promoting a harmful stereotype that equates citizenship with ethnicity, which could be considered a form of hate speech.']","The post is likely to generate a moderate level of disagreement among annotators. While it does not explicitly call for violence, it contains elements that could be interpreted as demeaning or exclusionary based on national origin or ethnicity. The use of capitalized words like 'ILLEGALS' and 'NEVER' adds an offensive tone, though it lacks explicit vulgarity. Some annotators may view it as a political opinion rather than hate speech, while others may see it as promoting harmful stereotypes. Therefore, approximately 60% of annotators might classify it as hate speech, while 40% might not.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
168,17416,and here we see the faggot it its natural habitat,0.5,0.7,0.3,"[""The post uses a homophobic slur ('faggot'), which is a vulgar and offensive term targeting individuals based on sexual orientation, thus it could be considered hate speech."", 'The post does not explicitly call for violence, but the use of derogatory language can be seen as an assault on human dignity, particularly against the LGBTQ+ community.', 'Some annotators might argue that the post is intended as a joke or satire, which could influence their perception of it as not being hate speech.', ""The post's language is demeaning and degrading, which aligns with hate speech characteristics, but some might see it as less severe if they interpret it as a misguided attempt at humor."", 'Cultural and social context might lead some annotators to view the post as more or less offensive, affecting their classification.']","The post contains a homophobic slur, which is offensive and targets individuals based on sexual orientation. This aligns with the aspect of vulgarity and offensive language, and it can be seen as an assault on human dignity. However, the post does not explicitly call for violence. Given the use of derogatory language, many annotators are likely to classify it as hate speech. Some might argue that it is intended as a joke or satire, which could influence their perception. Considering these factors, I predict that 70% of annotators would classify the post as hate speech, while 30% might not, possibly viewing it as a misguided attempt at humor or less severe.",0.19999999999999996,0.19999999999999996,0.0,0.19999999999999996
169,17478,You can shut the fuck up now and keep your retarded opinions to yourself.,0.5,0.4,0.6,"[""The post contains vulgar and offensive language, specifically the use of profanity ('shut the fuck up') and a derogatory term ('retarded'), which may be considered hate speech by some annotators."", 'The post does not target a specific individual or group based on protected characteristics such as race, ethnicity, gender, etc., so it may not be considered hate speech by some annotators.', 'The post does not contain any explicit calls for violence or incitement to physical harm, which may lead some annotators to classify it as not hate speech.', ""Some annotators might view the use of the term 'retarded' as an assault on human dignity, particularly towards individuals with disabilities, and thus classify it as hate speech."", ""The post's aggressive tone and use of offensive language might lead some annotators to view it as a form of verbal assault, even if not directed at a specific protected group.""]","The post contains offensive language and a derogatory term, which may lead to differing opinions among annotators. Some may classify it as hate speech due to the use of 'retarded' as an insult, while others may not see it as hate speech since it lacks specific targeting of a protected group or calls for violence. Given these factors, there is likely to be moderate disagreement among annotators, with an estimated 40% classifying it as hate speech and 60% not classifying it as such.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
170,17604,"For the liberal democrats it will be over quickly, all dead or badly wounded and dying. It is clear that liberal democrats are domestic terrorists and are calling for the destruction of the country.",0.5,0.6,0.4,"[""The post contains a call for violence against liberal democrats, suggesting they will be 'all dead or badly wounded and dying,' which could be seen as inciting harm."", ""The post labels liberal democrats as 'domestic terrorists,' which could be considered an assault on human dignity by demeaning a political group."", 'The language used in the post is aggressive and could be interpreted as offensive, though it does not contain explicit vulgarity or slurs.', 'Some annotators might view the post as political hyperbole rather than a genuine call for violence, leading them to classify it as not hate speech.', 'The post could be seen as a political opinion, albeit a harsh one, and not necessarily hate speech if interpreted as a critique of political ideology rather than a threat.']","The post is likely to generate a moderate level of disagreement among annotators. Some may see it as a clear call for violence and an assault on human dignity, classifying it as hate speech. Others might interpret it as political rhetoric or hyperbole, not meeting the threshold for hate speech. Therefore, I predict that 60% of annotators would classify it as hate speech, while 40% would not.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
171,17870,Flags have been at half-mast all week here because of that bastard McCain. I would be hard to find a more rotten statesman to memorialize. My flag stays flying high! FUCK JOHN MCCAIN http://halfstaff.org/,0.6,0.3,0.7,"[""The post uses vulgar and offensive language ('bastard', 'FUCK JOHN MCCAIN') which may be considered disrespectful but not necessarily hate speech."", 'The post does not target a group based on race, ethnicity, gender, religion, or sexual orientation, so it may not be considered an assault on human dignity.', 'The post does not contain any direct calls for violence or incitement to harm, so it may not be considered hate speech in that regard.', 'Some annotators might view the post as expressing a strong personal opinion or political dissent rather than hate speech.', 'Others might see the use of offensive language as contributing to a hostile environment, potentially classifying it as hate speech.']","The post contains offensive language directed at a specific individual, John McCain, rather than a group. While the language is vulgar and disrespectful, it does not meet the criteria for hate speech as it does not target a protected characteristic or incite violence. Therefore, there is likely to be some disagreement among annotators, with a minority viewing it as hate speech due to the offensive language, but the majority not classifying it as such. The disagreement level is high due to subjective interpretations of what constitutes hate speech in this context.",0.3,0.3,0.09999999999999998,0.2
172,18024,"Trump: Immigration policy should just be ""you can't come in""  It works for me. ",0.5,0.3,0.7,"['Some annotators might view this post as an assault on human dignity, as it suggests a blanket exclusion of immigrants, which could be seen as demeaning to individuals based on their nationality or ethnicity.', 'Other annotators might not see this as hate speech, interpreting it as a political opinion on immigration policy rather than a direct attack on a specific group.', 'Some might argue that the post lacks vulgarity or offensive language, as it does not use slurs or profanity.', 'There might be a view that the post does not call for violence, as it does not incite or encourage physical harm against any group.']","The post is likely to generate some disagreement among annotators. While it could be seen as demeaning to immigrants, it does not contain explicit vulgarity or calls for violence. Therefore, I predict that 30% of annotators might classify it as hate speech due to perceived assaults on human dignity, while 70% might not classify it as hate speech, viewing it as a political opinion.",0.2,0.20000000000000004,0.0,0.2
173,18032,Telford MP Lucy Allan has the audacity to condem Katy Hoping for speaking out against grooming gangs - you couldn't make it up! ,0.5,0.1,0.9,"['The post criticizes a public figure (Lucy Allan) for condemning another individual (Katy Hoping) who spoke out against grooming gangs, which could be seen as a political or social commentary rather than hate speech.', 'The post does not contain any explicit vulgarity or offensive language directed at individuals or groups, focusing instead on a political disagreement.', 'The post does not make any calls for violence or incite physical harm against individuals or groups.', 'Some annotators might view the post as indirectly supporting a controversial figure (Katy Hoping) who may have made statements that could be considered hate speech, but the post itself does not explicitly endorse such views.', ""The post could be interpreted as an assault on human dignity if the context of 'grooming gangs' is associated with a specific racial or ethnic group, but this is not explicitly stated in the post.""]","The post primarily appears to be a political commentary rather than hate speech. It lacks explicit vulgarity, calls for violence, or direct assaults on human dignity. However, the context of 'grooming gangs' could lead to some annotators perceiving it as indirectly supporting hate speech, especially if they associate the term with specific racial or ethnic groups. Overall, the post is likely to be classified as not hate speech by the majority of annotators, with a small percentage potentially viewing it as hate speech due to contextual interpretations.",0.4,0.4000000000000001,0.0,0.4
174,18041,The first clue that I'm a communist is my Ron Paul shirt. The second clue is my Anarchist profile quote. But what really seals the deal is referring to anti-semites as Jew Haters and trying to have a rational dialogue with them. Only a communist could be THAT stubbornly stupid.,0.5,0.3,0.7,"[""The post uses the term 'Jew Haters,' which could be seen as vulgar or offensive language, but it is directed at anti-semites, which some may argue is justified."", 'The post does not explicitly call for violence or physical harm against any group or individual.', ""The post could be interpreted as demeaning towards communists by associating them with being 'stubbornly stupid,' which could be seen as an assault on human dignity based on political beliefs."", 'Some annotators might see the post as satirical or humorous, thus not taking the language as seriously offensive or hateful.', 'The post does not target any protected characteristic such as race, ethnicity, gender, or religion directly, but it does mention anti-semites, which could be seen as a critique of hate speech itself.']","The post contains elements that could be interpreted as offensive or demeaning, particularly towards communists, but it does not clearly fall into the category of hate speech. The use of the term 'Jew Haters' might be seen as offensive, but it is directed at anti-semites, which complicates the interpretation. Overall, the post is likely to result in some disagreement among annotators, with a minority viewing it as hate speech due to the language used and the potential demeaning of a political group, while the majority may not see it as hate speech, interpreting it as a critique of anti-semitism or as satirical. Therefore, the predicted distribution is 30% of annotators classifying it as hate speech and 70% not classifying it as hate speech.",0.2,0.20000000000000004,0.0,0.2
175,18133,RED ICE TV Proof That Liberalism Is A Cult - Amazing Polly This is worth watching. https://youtu.be/FzdhANrkqkw,0.5,0.4,0.6,"[""The post promotes a video that may contain content demeaning to liberals, potentially assaulting their human dignity by labeling them as part of a 'cult'."", 'The post does not directly call for violence or incite harm against any group, as it merely suggests watching a video.', 'The post does not contain vulgarity or offensive language in its text, though the linked content may contain such language.', 'Some annotators might view the post as not hate speech because it simply shares a video link without explicit derogatory language or calls for violence.', ""Other annotators might consider the post as hate speech due to the implication that liberalism is a 'cult', which could be seen as demeaning or degrading.""]","The post shares a video link with a title that suggests liberalism is a 'cult', which could be interpreted as demeaning to individuals who identify as liberal. However, the post itself does not contain explicit offensive language or direct calls for violence. Annotators might be divided on whether the post constitutes hate speech, with some focusing on the potential demeaning nature of the content and others on the lack of explicit hate speech elements in the post itself. Therefore, there might be moderate disagreement among annotators, with approximately 40% classifying it as hate speech and 60% not classifying it as such.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
176,18243,"Texans, be aware that the corrupt deep state is spending millions to turn your state blue.   Don't be lazy.  Get registered and vote!   Donald Trump says he'll campaign for Ted Cruz at 'biggest stadium in Texas we can find' https://www.texastribune.org/2018/08/31/ted-cruz-b...",0.5,0.05,0.95,"['The post is a political statement encouraging voter registration and participation, which is not hate speech.', ""The mention of 'corrupt deep state' is a common political rhetoric and does not constitute an assault on human dignity."", 'There is no call for violence or incitement to physical harm in the post.', 'The language used is not vulgar or offensive, and there are no slurs present.']","The post is primarily a political message urging people to register and vote, with a specific mention of Donald Trump campaigning for Ted Cruz. It does not contain elements that typically characterize hate speech, such as assaults on human dignity, calls for violence, or vulgar language. Therefore, it is likely that a small percentage of annotators might interpret the 'corrupt deep state' comment as potentially demeaning or conspiratorial, but the majority would not classify this as hate speech. The disagreement level is low, as the post is straightforward in its political intent without crossing into hate speech territory.",0.45,0.45,0.0,0.45
177,18267,"Really we need to rebuild community. Mormons are starting to crack, but they're still punching above their European-American demographic weight.",0.5,0.3,0.7,"[""The post may be seen as demeaning to Mormons by suggesting they are 'cracking' and implying they are not part of the European-American demographic, which could be interpreted as an assault on human dignity."", ""Some annotators might view the post as a neutral observation about demographic trends without any hate speech intent, focusing on the idea of 'rebuilding community.'"", ""The phrase 'punching above their demographic weight' could be interpreted as offensive or derogatory, suggesting that Mormons are overstepping their bounds, which might be seen as a subtle form of hate speech."", 'Others might see the post as a commentary on social dynamics without any vulgarity or offensive language, thus not constituting hate speech.']","The post contains language that could be interpreted in multiple ways, leading to a moderate level of disagreement among annotators. Some may see it as demeaning to Mormons, while others may interpret it as a neutral or factual statement about demographics. The lack of explicit vulgarity or calls for violence suggests that a majority might not classify it as hate speech, but a significant minority could see it as subtly offensive or demeaning.",0.2,0.20000000000000004,0.0,0.2
178,18407,"'...a group of men who worked towards a plot to bomb the Toronto Stock Exchange, shoot up the CBC headquarters and storm Parliament Hill in Ottawa. They wanted to behead then-prime minister Stephen Harper.'  https://torontosun.com/opinion/columnists/malcolm-...  The point where The Cowardly Maggot #CdnMedia #CBC became #Muslim sympathizers??",0.6,0.6,0.4,"[""The post uses the term 'Cowardly Maggot' which could be seen as vulgar and offensive language, potentially targeting a group or individual, leading some annotators to classify it as hate speech."", ""The use of '#Muslim sympathizers' could be interpreted as an assault on human dignity, as it may imply a negative stereotype about Muslims, leading some annotators to classify it as hate speech."", 'Some annotators might view the post as not constituting hate speech because it is referencing a historical event and expressing an opinion about media bias, which could be seen as a form of political commentary rather than hate speech.', 'The post does not explicitly call for violence, but it references violent acts, which might lead some annotators to be cautious but not classify it as hate speech.', 'The context of the post, including the hashtags and the reference to a specific media outlet, might lead some annotators to see it as a critique of media coverage rather than an attack on a specific group.']","The post contains elements that could be interpreted as hate speech, such as the use of derogatory language and potential negative stereotyping of Muslims. However, it also includes elements of political commentary and critique of media, which might lead to differing interpretations. Therefore, there is likely to be a moderate level of disagreement among annotators. Based on the opinions, approximately 60% of annotators might classify the post as hate speech, while 40% might not.",0.0,0.0,0.09999999999999998,0.09999999999999998
179,18408,The #PoliceState that is #Canada is alive and well; https://torontosun.com/news/crime/media-lawyers-mo...,0.5,0.1,0.9,"['The post criticizes the Canadian government or police, which may be seen as a political opinion rather than hate speech.', 'The use of hashtags like #PoliceState and #Canada could be interpreted as a critique of government policies, not an attack on a specific group.', 'There is no explicit call for violence or harm against any group or individual in the post.', 'The post does not contain vulgarity or offensive language directed at any protected characteristic.']","The post is likely to be interpreted as a political critique rather than hate speech. It does not contain elements that typically characterize hate speech, such as assaults on human dignity, calls for violence, or vulgar language. Therefore, it is expected that a majority of annotators would classify this post as not hate speech, with a small percentage potentially seeing it as hate speech due to the strong language used in the hashtags. The disagreement level is low, as the post does not clearly fall into any hate speech category.",0.4,0.4000000000000001,0.0,0.4
180,18547,Today is “International Vulture Awareness Day” Who knew ? 🤷🏼‍♂️ There are some left wing carcuses out there....just sayin !,0.6,0.4,0.6,"[""The post uses the term 'left wing carcuses' which could be interpreted as demeaning or degrading to individuals or groups with left-wing political views, potentially assaulting human dignity."", 'The post does not explicitly call for violence or incite harm against any individuals or groups.', ""The use of the term 'carcuses' in reference to left-wing individuals could be seen as vulgar or offensive language, though it is not a direct slur or profanity."", ""Some annotators might view the post as a humorous or sarcastic comment rather than hate speech, interpreting it as a play on words related to 'Vulture Awareness Day.'"", 'Others might see the post as perpetuating negative stereotypes about left-wing individuals, thus considering it as hate speech.']","The post contains language that could be interpreted in multiple ways, leading to potential disagreement among annotators. While some may see it as a humorous or sarcastic remark, others might view it as offensive or demeaning towards left-wing individuals. Given the lack of explicit calls for violence and the ambiguous nature of the language, it is likely that there will be a moderate level of disagreement among annotators. Therefore, approximately 40% of annotators might classify it as hate speech due to the perceived assault on human dignity and offensive language, while 60% might not classify it as hate speech, viewing it as a non-serious or non-threatening comment.",0.19999999999999996,0.19999999999999996,0.09999999999999998,0.09999999999999998
181,18550,Damn racist Republicans.......,0.6,0.3,0.7,"[""The post uses the term 'racist' which could be seen as an assault on human dignity if it is perceived as a blanket statement against a group based on political affiliation."", 'The post does not explicitly call for violence or physical harm against any individuals or groups.', ""The use of 'Damn' and 'racist' could be considered vulgar or offensive language, but it is not directed at a specific individual or group based on protected characteristics."", 'Some annotators might view the post as expressing a political opinion rather than hate speech, as it targets a political group rather than a protected characteristic.']","The post contains language that could be interpreted as offensive or derogatory, particularly the use of 'racist' in conjunction with a political group. However, it does not explicitly call for violence or target individuals based on protected characteristics. Given the political context, some annotators might see it as a strong political opinion rather than hate speech. Therefore, there is likely to be some disagreement among annotators, but the majority may not classify it as hate speech. Predicted percentages: 30% hate speech, 70% not hate speech.",0.3,0.3,0.09999999999999998,0.2
182,18628,...Grab them by the pussy Inshallah https://www.franceinter.fr/societe/une-coupe-une-f...,0.5,0.6,0.4,"[""The post uses vulgar and offensive language ('Grab them by the pussy'), which may be seen as degrading to women and thus an assault on human dignity."", ""The phrase 'Inshallah' is an Arabic term meaning 'God willing,' and its use in this context may be seen as disrespectful or mocking towards Islamic culture or religion."", 'Some annotators might view the post as a reference to a well-known controversial statement by a public figure, which could be interpreted as satire or criticism rather than hate speech.', 'The post does not explicitly call for violence, so it may not be classified as hate speech based on incitement to violence.']","The post contains vulgar and offensive language that could be interpreted as degrading to women, which may lead some annotators to classify it as hate speech. The use of 'Inshallah' in this context might be seen as disrespectful to Islamic culture, adding another layer of potential hate speech. However, the lack of explicit calls for violence and the possibility of interpreting the post as satire or a reference to a public figure's statement could lead to disagreement among annotators. Therefore, I predict that 60% of annotators might classify it as hate speech, while 40% might not.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
183,18705,"In Mormonism, a man can have many wives. For what is he being punished?",0.5,0.3,0.7,"['Some annotators might view this post as a neutral statement about a religious practice, without any demeaning or degrading language, thus not considering it hate speech.', 'Other annotators might see this post as potentially demeaning to Mormons by implying that their religious practices are punishable or wrong, which could be seen as an assault on human dignity.', 'Some might interpret the post as a critique of polygamy, which is a controversial topic, but not necessarily hate speech unless it includes demeaning language.', 'The post does not contain any calls for violence or incitement to harm, so it is unlikely to be classified as hate speech on that basis.', 'There is no vulgarity or offensive language in the post, which might lead some annotators to classify it as not hate speech.']","The post is likely to result in some disagreement among annotators due to its ambiguous nature. While it does not contain explicit hate speech elements like calls for violence or vulgarity, it could be interpreted as demeaning to a religious group. Therefore, I predict that 30% of annotators might classify it as hate speech, while 70% might not.",0.2,0.20000000000000004,0.0,0.2
184,19082,@Mr_Bond. The WS meme is triggering the White Knight sect. They actually believe our side is advocating Islam.,0.5,0.4,0.6,"[""The post uses the term 'WS meme' which could be interpreted as a reference to 'white supremacy,' potentially indicating an assault on human dignity by promoting racial superiority."", ""The phrase 'triggering the White Knight sect' might be seen as mocking or belittling individuals who oppose white supremacy, which could be considered offensive language."", 'The post does not contain explicit calls for violence, so it may not be seen as inciting physical harm.', ""The post's language is somewhat ambiguous and relies on specific cultural or internet meme knowledge, which could lead to varied interpretations among annotators.""]","The post contains language that could be interpreted as promoting white supremacy or mocking those who oppose it, but it does not explicitly call for violence. The use of internet-specific language and memes may lead to different interpretations, resulting in moderate disagreement among annotators. Therefore, approximately 40% of annotators might classify it as hate speech, while 60% might not.",0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998
185,19143,RT realDonaldTrump    Big protests in Iran. The people are finally getting wise as to how their money and wealth is being stolen and squandered on terrorism. Looks like they will not take it any longer. The USA is watching very closely for human rights violations! ,0.5,0.1,0.9,"['The post does not contain any direct assaults on human dignity based on race, ethnicity, gender, religion, sexual orientation, or other protected characteristics.', 'The post does not explicitly call for violence or incite physical harm against individuals or groups.', 'The post does not contain vulgarity or offensive language directed at individuals or groups.', 'The post could be interpreted as supportive of protests, which some might see as indirectly encouraging unrest, but it does not explicitly call for violence.', ""The post mentions 'terrorism' in a critical context, which could be seen as a political statement rather than hate speech."", ""The post's mention of 'human rights violations' suggests a concern for human rights, which is not typically associated with hate speech.""]","The post is likely to be classified as not hate speech by the majority of annotators. It does not contain direct assaults on human dignity, calls for violence, or vulgar language. While it discusses protests and criticizes the Iranian government, these elements are more political in nature and do not meet the criteria for hate speech. Therefore, I predict that 10% of annotators might classify it as hate speech due to potential interpretations of inciting unrest, while 90% would classify it as not hate speech.",0.4,0.4000000000000001,0.0,0.4
186,19155,Absolutely agree with everything...except perhaps compensating them. Muslims are raised to have strong hatred for non-Muslims and seek to subjugate them and force them to live as persecuted second class citizens - people as poisonous as this do not deserve the slightest bit of recompense or civility. Burma has the right idea.,0.5,0.85,0.15,"['The post contains assaults on human dignity by demeaning Muslims, suggesting they are inherently hateful and poisonous, which is a form of hate speech.', 'The post implies a call for violence by endorsing the actions of Burma, which could be interpreted as supporting violence against Muslims.', ""The post uses offensive language by describing Muslims as 'poisonous,' which could be seen as a slur or derogatory term."", 'Some annotators might argue that the post is expressing a controversial opinion rather than hate speech, focusing on the political context rather than the language used.', 'The post could be seen as inciting discrimination by suggesting that Muslims do not deserve civility or recompense, which could be interpreted as a form of hate speech.']","The post is likely to be classified as hate speech by a significant majority of annotators due to its demeaning language towards Muslims, potential endorsement of violence, and use of offensive language. However, a small percentage might not classify it as hate speech, viewing it as a controversial opinion rather than a direct incitement to violence or discrimination.",0.35,0.35,0.0,0.35
187,19316,There are enough black millionaires in South Africa. So why the unrest? I think its the local commies.  @alternative_right @anv @seamrog @arquatrix @KMGVictoria @TomKawszynski  https://businesstech.co.za/news/wealth/121059/blac...,0.6,0.1,0.9,"[""The post suggests that the unrest in South Africa is due to 'local commies,' which could be interpreted as a political opinion rather than hate speech."", ""The mention of 'black millionaires' could be seen as a racial reference, but it does not explicitly demean or degrade individuals based on race."", 'The post does not contain any explicit calls for violence against any group or individuals.', 'The language used in the post is not vulgar or offensive, though it may be seen as politically charged.']","The post does not explicitly fall into the categories of hate speech as it lacks direct assaults on human dignity, calls for violence, or vulgar language. However, the mention of 'black millionaires' in a context that questions unrest could be seen as racially insensitive by some. The reference to 'local commies' is a political statement that may be interpreted differently depending on one's political views. Overall, the post is likely to be classified as not hate speech by the majority of annotators, with a small percentage potentially viewing it as racially insensitive or politically charged hate speech. Therefore, the predicted percentages are 10% for hate speech and 90% for not hate speech, with low disagreement among annotators.",0.5,0.5,0.09999999999999998,0.4
